ID,Tank Failure Pressure (bar),Liquid Ratio (%),Tank Width (m),Tank Length (m),Tank Height (m),BLEVE Height (m),Vapour Height (m),Vapour Temperature (K),Liquid Temperature (K),Obstacle Distance to BLEVE (m),Obstacle Width (m),Obstacle Height (m),Obstacle Thickness (m),Obstacle Angle,Status,Liquid Critical Pressure (bar),Liquid Boiling Temperature (K),Liquid Critical Temperature (K),Sensor ID,Sensor Position Side,Sensor Position x,Sensor Position y,Sensor Position z,Target Pressure (bar)
3329.0,20.19,0.59,1.82,7.39,0.79,1.0,0.39,385.66,306.7,11.0,12.0,12.0,1.79,30.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,13.75,12.2,10.6,0.041492656
3330.0,20.2,0.59,1.82,7.4,0.8,1.02,0.39,386.52,307.42,11.0,12.0,12.0,1.82,30.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,11.85,0.6,-1.0,0.66866833
3331.0,20.13,0.59,1.79,7.42,0.79,1.01,0.4,,307.17,11.0,12.0,12.0,1.82,30.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,11.85,0.6,4.8,0.62718034
3332.0,20.08,0.59,1.8,7.4,0.81,1.01,0.4,385.88,307.33,11.0,12.0,12.0,1.78,30.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,11.85,0.6,10.6,0.35473585
3333.0,20.1,0.58,1.8,7.4,0.82,0.98,0.39,385.47,307.61,11.0,12.0,12.0,1.79,30.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,11.85,6.4,-1.0,0.39857933
3334.0,20.24,0.59,1.79,7.39,0.8,0.99,0.4,385.93,307.63,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,11.85,6.4,4.8,0.38114521
3335.0,20.12,0.59,1.78,7.42,0.8,0.99,0.4,384.84,307.05,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,11.85,6.4,10.6,0.24939719
3336.0,20.1,0.59,1.79,7.39,0.79,1.0,0.41,387.28,307.24,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,11.85,12.2,-1.0,0.23463255
3337.0,20.2,0.58,1.8,7.4,0.81,1.0,0.4,386.25,307.31,11.0,12.0,12.0,1.81,30.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,11.85,12.2,4.8,0.22731568
3338.0,20.15,0.59,1.82,7.39,0.81,1.0,0.38,387.54,307.35,11.0,12.0,12.0,1.78,30.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,11.85,12.2,10.6,0.14367791
3339.0,20.08,0.59,1.81,7.41,0.78,0.98,0.41,387.37,307.11,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,12.8,0.35,-1.0,0.38905376
3340.0,20.27,0.58,1.8,7.39,0.82,1.02,0.42,385.64,306.93,11.0,12.0,12.0,1.81,30.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,12.8,0.35,4.8,0.381998
3341.0,20.17,0.58,1.79,7.38,0.8,1.02,0.4,385.49,306.77,11.0,12.0,12.0,1.81,30.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,12.8,0.35,10.6,0.22758658
3342.0,20.21,0.59,1.8,7.41,0.81,1.0,0.41,386.45,307.92,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,12.8,0.6,10.9,0.15418161
3343.0,20.23,0.58,1.8,7.42,0.8,0.99,0.39,385.73,307.44,11.0,12.0,12.0,1.81,30.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,12.8,6.4,10.9,0.088076361
3344.0,20.15,0.59,1.82,7.42,0.8,1.0,0.4,385.13,307.67,11.0,12.0,12.0,1.78,30.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,12.8,12.2,10.9,0.062841617
3345.0,20.2,0.58,1.82,7.39,0.81,1.01,0.41,386.65,307.12,11.0,12.0,12.0,1.78,30.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,12.8,12.45,-1.0,0.079596087
3346.0,20.12,0.59,1.81,7.38,0.81,1.01,0.4,387.05,307.18,11.0,12.0,12.0,1.78,30.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,12.8,12.45,4.8,0.079610281
3347.0,20.15,0.59,1.81,7.4,0.8,0.98,0.39,385.1,307.09,11.0,12.0,12.0,1.8,30.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,12.8,12.45,10.6,0.061114673
3348.0,22.6,0.85,3.02,4.4,2.18,1.22,0.4,562.66,368.81,16.0,9.0,8.0,1.38,25.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,18.95,3.1,-1.2,0.065245934
3349.0,22.45,0.85,2.99,4.39,2.18,1.21,0.41,561.87,368.49,16.0,9.0,8.0,1.41,25.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,18.95,3.1,2.6,0.065688275
3350.0,22.65,0.85,2.98,4.41,2.2,1.2,0.41,564.23,368.81,16.0,9.0,8.0,1.41,25.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,18.95,3.1,6.4,0.078343458
3351.0,22.68,0.85,3.02,4.41,2.21,1.19,0.39,562.6,368.49,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,18.95,7.4,-1.2,0.032148261
3352.0,22.62,0.85,2.99,4.4,2.2,1.19,0.41,562.82,369.12,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,18.95,7.4,2.6,0.037535377
3353.0,22.6,0.86,2.99,4.41,2.18,1.19,0.42,562.62,368.24,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,18.95,7.4,6.4,0.040272575
3354.0,22.72,0.85,3.01,4.41,2.22,1.19,0.39,562.25,368.26,16.0,9.0,8.0,1.41,25.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,18.95,11.7,-1.2,0.036118008
3355.0,22.69,0.85,2.99,4.39,2.22,1.2,0.41,562.68,368.53,16.0,9.0,8.0,1.41,25.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,18.95,11.7,2.6,0.033016168
3356.0,22.6,0.85,3.0,4.41,2.21,1.19,0.38,562.11,368.31,16.0,9.0,8.0,1.42,25.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,18.95,11.7,6.4,0.06335786
3357.0,22.66,0.85,3.0,4.41,2.21,1.21,0.41,561.3,368.58,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,17.45,3.1,-1.2,0.25321284
3358.0,22.5,0.85,3.0,4.41,2.21,1.19,0.39,561.46,368.6,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,17.45,3.1,2.6,0.25260177
3359.0,22.45,0.85,3.0,4.39,2.21,1.21,0.4,561.42,368.9,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,17.45,3.1,6.4,0.22681105
3360.0,22.52,0.85,3.01,4.41,2.19,1.2,0.4,562.08,369.3,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,17.45,7.4,-1.2,0.26946998
3361.0,22.58,0.85,3.0,4.39,2.22,1.2,0.39,563.68,368.32,16.0,9.0,8.0,1.4,25.0,Subcooled,,-1.0,152.0,14.0,2.0,17.45,7.4,2.6,0.27260423
3362.0,22.73,0.85,3.0,4.41,2.2,1.19,0.39,563.13,368.62,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,17.45,7.4,6.4,0.24973311
3363.0,22.58,0.85,2.99,4.4,2.18,1.18,0.39,563.0,368.27,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,17.45,11.7,-1.2,0.21813439
3364.0,22.65,0.85,3.02,4.4,2.22,1.18,0.41,562.9,369.26,16.0,9.0,8.0,1.42,25.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,17.45,11.7,2.6,0.2228339
3365.0,22.6,0.85,3.0,4.39,2.19,1.19,0.41,562.6,368.87,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,17.45,11.7,6.4,0.21186845
3366.0,22.63,0.85,3.01,4.4,2.19,1.19,0.39,562.12,368.6,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,18.2,2.85,-1.2,0.17504607
3367.0,22.51,0.85,3.02,4.39,2.19,1.2,0.39,564.01,368.58,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,18.2,2.85,2.6,0.17506786
3368.0,22.65,0.85,2.98,4.4,2.19,1.21,0.42,562.45,368.16,16.0,9.0,8.0,1.42,25.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,18.2,2.85,6.4,0.15407453
3369.0,22.75,0.85,3.0,4.38,2.21,1.19,0.39,562.85,368.77,16.0,9.0,8.0,1.4,25.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,18.2,3.1,6.7,0.12531887
3370.0,22.63,0.85,3.0,4.41,2.22,1.21,0.41,561.4,369.15,16.0,9.0,8.0,1.41,25.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,18.2,7.4,6.7,0.11149812
3371.0,22.7,0.85,3.0,4.4,2.19,1.21,0.39,563.32,368.7,16.0,9.0,8.0,1.38,25.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,18.2,11.7,6.7,0.1039864
3372.0,22.79,0.85,3.0,4.41,2.2,1.19,0.4,562.99,368.9,16.0,9.0,8.0,1.39,25.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,18.2,11.95,-1.2,0.085295446
3373.0,22.48,0.85,3.0,4.42,2.22,1.19,0.41,563.57,369.06,16.0,9.0,8.0,1.42,25.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,18.2,11.95,2.6,0.086898819
3374.0,22.75,0.85,3.0,4.39,2.19,1.22,0.39,563.71,369.01,16.0,9.0,8.0,1.38,25.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,18.2,11.95,6.4,0.10070241
3375.0,21.11,0.67,1.61,4.22,1.21,1.01,0.41,411.66,287.34,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,1.0,1.0,16.45,4.6,-1.0,0.066076212
3376.0,20.93,0.67,1.6,4.19,1.19,0.99,0.42,411.12,287.47,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,2.0,1.0,16.45,4.6,6.3,0.064785697
3377.0,21.05,0.67,1.61,4.2,1.19,1.0,0.4,411.77,286.26,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,3.0,1.0,16.45,4.6,13.6,0.048108563
3378.0,21.16,0.67,1.59,4.19,1.19,1.01,0.4,411.48,287.04,15.0,8.0,15.0,0.58,29.0,Subcooled,42.5,-42.0,96.7,4.0,1.0,16.45,8.4,-1.0,0.027066274
3379.0,21.14,0.67,1.58,4.19,1.19,1.0,0.4,410.47,287.55,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,5.0,1.0,16.45,8.4,6.3,0.026577909
3380.0,21.1,0.67,1.61,4.21,1.18,1.0,0.39,412.03,286.54,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,6.0,1.0,16.45,8.4,13.6,0.026137279
3381.0,21.21,0.66,1.6,4.22,1.19,1.02,0.38,410.99,286.84,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,7.0,1.0,16.45,12.2,-1.0,0.02932936
3382.0,21.0,0.67,1.59,4.21,1.19,1.01,0.4,411.27,287.09,15.0,8.0,15.0,0.62,29.0,Subcooled,42.5,-42.0,96.7,8.0,1.0,16.45,12.2,6.3,0.029319104
3383.0,21.01,0.67,1.58,4.18,1.18,1.0,0.42,411.29,286.9,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,9.0,1.0,16.45,12.2,13.6,0.038984574
3384.0,20.95,0.67,1.6,4.2,1.19,1.01,0.39,411.63,287.28,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,10.0,2.0,15.75,4.6,-1.0,0.22350852
3385.0,21.03,0.67,1.58,4.19,1.2,0.99,0.39,412.17,286.93,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,11.0,2.0,15.75,4.6,6.3,0.20938505
3386.0,21.06,0.66,1.61,4.19,1.2,0.98,0.38,412.39,286.47,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,12.0,2.0,15.75,4.6,13.6,0.11969072
3387.0,21.23,0.67,1.58,4.19,1.2,1.0,0.4,413.22,287.33,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,13.0,2.0,15.75,8.4,-1.0,0.23582029
3388.0,21.19,0.67,1.6,4.19,1.18,0.98,0.41,410.72,286.47,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,14.0,2.0,15.75,8.4,6.3,0.22871132
3389.0,20.92,0.67,1.6,4.2,1.19,0.98,0.4,410.93,287.34,15.0,8.0,15.0,0.59,29.0,Subcooled,42.5,-42.0,96.7,15.0,2.0,15.75,8.4,13.6,0.13139197
3390.0,20.99,0.67,1.58,4.21,1.2,0.99,0.39,412.26,286.7,15.0,8.0,15.0,0.58,29.0,Subcooled,42.5,-42.0,96.7,16.0,2.0,15.75,12.2,-1.0,0.1832329
3391.0,21.05,0.67,1.58,4.18,1.21,0.99,0.42,412.43,287.39,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,17.0,2.0,15.75,12.2,6.3,0.1804558
3392.0,21.09,0.67,1.61,4.21,1.2,0.99,0.41,410.73,286.74,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,18.0,2.0,15.75,12.2,13.6,0.1053441
3393.0,21.17,0.67,1.61,4.18,1.19,0.99,0.4,411.19,286.84,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,19.0,3.0,16.1,4.35,-1.0,0.16767532
3394.0,21.07,0.67,1.61,4.19,1.19,1.02,0.39,411.01,286.87,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,20.0,3.0,16.1,4.35,6.3,0.15882069
3395.0,21.21,0.67,1.61,4.21,1.19,1.0,0.4,412.96,286.96,15.0,8.0,15.0,0.62,29.0,Subcooled,42.5,-42.0,96.7,21.0,3.0,16.1,4.35,13.6,0.092401497
3396.0,21.22,0.66,1.59,4.2,1.22,1.02,0.41,410.68,286.43,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,22.0,4.0,16.1,4.6,13.9,0.070571654
3397.0,21.33,0.66,1.6,4.18,1.18,1.0,0.42,411.45,287.04,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,23.0,4.0,16.1,8.4,13.9,0.061828285
3398.0,21.11,0.66,1.6,4.21,1.22,1.01,0.39,410.7,286.88,15.0,8.0,15.0,0.6,29.0,Subcooled,42.5,-42.0,96.7,24.0,4.0,16.1,12.2,13.9,0.055644337
3399.0,21.12,0.67,1.58,4.2,1.2,0.99,0.41,411.25,286.15,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,25.0,5.0,16.1,12.45,-1.0,0.082124315
3400.0,21.09,0.67,1.61,4.19,1.19,1.0,0.4,411.45,286.84,15.0,8.0,15.0,0.62,29.0,Subcooled,42.5,-42.0,96.7,26.0,5.0,16.1,12.45,6.3,0.081752822
3401.0,21.05,0.67,1.58,4.21,1.19,1.02,0.4,412.59,286.78,15.0,8.0,15.0,0.61,29.0,Subcooled,42.5,-42.0,96.7,27.0,5.0,16.1,12.45,13.6,0.055837523
3402.0,24.96,0.39,2.0,3.2,2.41,0.6,1.38,471.95,296.21,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,18.05,-5.9,-1.1,0.13897014
3403.0,24.96,0.39,1.99,3.18,2.4,0.61,1.39,469.89,295.38,15.0,15.0,4.0,1.98,5.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,18.05,-5.9,0.7,0.13969459
3404.0,24.99,0.4,1.98,3.18,2.4,0.59,1.41,469.78,295.76,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,3.0,1.0,18.05,-5.9,2.5,0.20691797
3405.0,2782.8240780949955,0.39,2.01,3.19,2.42,0.59,1.39,470.39,295.93,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,4.0,1.0,18.05,1.4,-1.1,0.089332797
3406.0,24.81,0.39,2.01,3.2,2.39,0.58,1.41,471.81,295.65,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,5.0,1.0,18.05,1.4,0.7,0.077121861
3407.0,25.14,0.39,1.98,3.19,2.42,0.6,1.4,471.15,295.44,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,6.0,1.0,18.05,1.4,2.5,0.073666029
3408.0,25.09,0.39,2.01,3.21,2.41,0.6,1.4,470.71,295.91,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,7.0,1.0,18.05,8.7,-1.1,0.095509246
3409.0,25.09,0.39,1.98,3.18,2.42,0.61,1.41,469.98,295.93,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,8.0,1.0,18.05,8.7,0.7,0.073989563
3410.0,25.0,0.39,2.01,3.21,2.38,0.58,1.39,469.93,296.17,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,9.0,1.0,18.05,8.7,2.5,0.11350483
3411.0,25.07,0.39,1.98,3.2,2.39,0.6,1.39,470.55,295.86,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,10.0,2.0,15.95,-5.9,-1.1,0.54972398
3412.0,24.74,0.39,2.01,3.2,2.38,0.61,1.41,471.46,295.72,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,11.0,2.0,15.95,-5.9,0.7,0.54788262
3413.0,24.97,0.39,1.98,3.19,2.41,0.58,1.39,472.08,295.81,15.0,15.0,4.0,2.0,5.0,Subcooled,37.9,-1.0,152.0,12.0,2.0,15.95,-5.9,2.5,0.51152635
3414.0,25.08,0.39,1.98,3.19,2.41,0.62,1.41,470.24,295.92,15.0,15.0,4.0,2.0,5.0,Subcooled,37.9,-1.0,152.0,13.0,2.0,15.95,1.4,-1.1,0.61188883
3415.0,25.11,0.39,2.02,3.22,2.41,0.61,1.41,472.75,295.47,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,14.0,2.0,15.95,1.4,0.7,0.60780817
3416.0,25.0,0.39,1.98,3.2,2.4,0.62,1.39,469.58,295.85,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,15.0,2.0,15.95,1.4,2.5,0.55721533
3417.0,24.93,0.39,2.0,3.2,2.42,0.61,1.42,471.57,295.42,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,16.0,2.0,15.95,8.7,-1.1,0.52969104
3418.0,25.07,0.39,1.99,3.2,2.4,0.61,1.4,470.15,296.33,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,17.0,2.0,15.95,8.7,0.7,0.52876478
3419.0,24.98,0.39,1.99,3.19,2.38,0.61,1.41,470.68,295.53,15.0,15.0,4.0,2.0,5.0,Subcooled,37.9,-1.0,152.0,18.0,2.0,15.95,8.7,2.5,0.51816976
3420.0,24.95,0.39,1.98,3.2,2.41,0.58,1.4,470.5,295.74,15.0,15.0,4.0,2.02,5.0,Subcooled,37.9,-1.0,152.0,19.0,3.0,17.0,-6.15,-1.1,0.45829776
3421.0,24.94,0.4,1.98,3.2,2.39,0.58,1.39,470.11,295.05,15.0,15.0,4.0,1.98,5.0,Subcooled,37.9,-1.0,152.0,20.0,3.0,17.0,-6.15,0.7,0.45675305
3422.0,25.03,0.4,2.0,3.21,2.39,0.6,1.42,470.67,295.57,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,21.0,3.0,17.0,-6.15,2.5,0.41917533
3423.0,25.01,0.39,2.02,3.22,2.41,0.6,1.41,470.82,295.33,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,22.0,4.0,17.0,-5.9,2.8,0.30074042
3424.0,24.94,0.39,1.98,3.21,2.41,0.61,1.41,471.08,295.78,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,23.0,4.0,17.0,1.4,2.8,0.2193802
3425.0,24.93,0.39,2.02,3.19,2.41,0.61,1.4,471.8,295.3,15.0,15.0,4.0,1.99,5.0,Subcooled,37.9,-1.0,152.0,24.0,4.0,17.0,8.7,2.8,0.22754709
3426.0,25.15,0.39,1.99,3.21,2.4,0.61,1.39,470.62,295.83,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,25.0,5.0,17.0,8.95,-1.1,0.17028733
3427.0,24.87,0.39,2.0,3.19,2.4,0.62,1.38,469.69,296.04,15.0,15.0,4.0,2.01,5.0,Subcooled,37.9,-1.0,152.0,26.0,5.0,17.0,8.95,0.7,0.17030805
3428.0,24.79,0.39,1.99,3.2,2.4,0.59,1.41,470.73,295.22,15.0,15.0,4.0,1.98,5.0,Subcooled,37.9,-1.0,152.0,27.0,5.0,17.0,8.95,2.5,0.19802472
3429.0,21.08,0.44,1.2,9.01,1.4,0.39,0.8,332.82,344.66,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,1.0,1.0,14.65,0.0,-0.6,0.16597232
3430.0,21.07,0.44,1.19,9.01,1.39,0.42,0.79,333.75,345.29,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,2.0,1.0,14.65,0.0,3.2,0.16951777
3431.0,20.99,0.44,1.21,9.01,1.42,0.4,0.8,334.63,345.04,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,3.0,1.0,14.65,0.0,7.0,0.20619719
3432.0,21.03,0.44,1.22,9.0,1.39,0.41,0.78,334.01,344.45,13.0,4.0,8.0,0.98,8.0,Superheated,42.5,-42.0,96.7,4.0,1.0,14.65,1.8,-0.6,0.18855396
3433.0,21.03,0.44,1.22,9.01,1.42,0.4,0.81,333.06,344.86,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,5.0,1.0,14.65,1.8,3.2,0.18582396
3434.0,20.72,0.44,1.19,9.02,1.39,0.39,0.8,333.78,344.98,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,6.0,1.0,14.65,1.8,7.0,0.1776959
3435.0,21.15,0.44,1.18,8.99,1.4,0.4,0.8,332.74,345.19,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,7.0,1.0,14.65,3.6,-0.6,0.10773949
3436.0,21.09,0.44,1.22,8.98,1.4,0.39,0.82,334.16,344.84,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,8.0,1.0,14.65,3.6,3.2,0.10919825
3437.0,20.96,0.44,1.2,9.0,1.4,0.39,0.81,333.61,344.78,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,9.0,1.0,14.65,3.6,7.0,0.17677441
3438.0,20.82,0.44,1.21,9.01,1.4,0.4,0.78,333.2,345.86,13.0,4.0,8.0,1.02,8.0,Superheated,42.5,-42.0,96.7,10.0,2.0,13.55,0.0,-0.6,1.1329296
3439.0,21.05,0.44,1.2,9.0,1.4,0.41,0.79,333.45,344.4,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,11.0,2.0,13.55,0.0,3.2,1.0950158
3440.0,21.09,0.44,1.21,9.01,1.42,0.41,0.79,333.73,345.27,13.0,4.0,8.0,1.02,8.0,Superheated,42.5,-42.0,96.7,12.0,2.0,13.55,0.0,7.0,0.93266124
3441.0,20.97,0.44,1.21,9.0,1.39,0.39,0.81,333.63,344.76,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,13.0,2.0,13.55,1.8,-0.6,1.1147605
3442.0,21.06,0.44,1.22,9.01,1.4,0.41,0.81,333.92,345.11,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,14.0,2.0,13.55,1.8,3.2,1.0850644
3443.0,21.04,0.44,1.18,8.98,1.4,0.4,0.79,333.48,344.88,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,15.0,2.0,13.55,1.8,7.0,0.94189018
3444.0,20.91,0.44,1.18,8.99,1.4,0.4,0.78,334.54,345.02,13.0,4.0,8.0,0.98,8.0,Superheated,42.5,-42.0,96.7,16.0,2.0,13.55,3.6,-0.6,0.8749792
3445.0,21.09,0.44,1.21,9.01,1.38,0.39,0.8,333.89,345.45,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,17.0,2.0,13.55,3.6,3.2,0.86284125
3446.0,20.95,0.44,1.2,9.0,1.41,0.4,0.8,334.1,345.08,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,18.0,2.0,13.55,3.6,7.0,0.7661739
3447.0,20.9,0.45,1.19,8.99,1.39,0.41,0.79,333.13,345.13,13.0,4.0,8.0,0.98,8.0,Superheated,42.5,-42.0,96.7,19.0,3.0,14.1,-0.25,-0.6,0.63262498
3448.0,20.9,0.44,1.2,8.98,1.41,0.39,0.81,333.02,345.0,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,20.0,3.0,14.1,-0.25,3.2,0.62610984
3449.0,21.1,0.44,1.22,9.01,1.41,0.4,0.8,334.89,344.52,13.0,4.0,8.0,0.99,8.0,Superheated,42.5,-42.0,96.7,21.0,3.0,14.1,-0.25,7.0,0.56141138
3450.0,21.07,0.44,1.21,9.02,1.39,0.4,0.81,333.95,345.06,13.0,4.0,8.0,1.01,8.0,Superheated,42.5,-42.0,96.7,22.0,4.0,14.1,0.0,7.3,0.39219433
3451.0,20.98,0.45,1.21,9.0,1.4,0.41,0.78,333.87,344.68,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,23.0,4.0,14.1,1.8,7.3,0.31395298
3452.0,21.01,0.44,1.19,9.01,1.39,0.41,0.81,333.81,344.76,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,24.0,4.0,14.1,3.6,7.3,0.31812024
3453.0,21.04,0.44,1.2,9.02,1.42,0.42,0.8,334.63,344.89,13.0,4.0,8.0,0.98,8.0,Superheated,42.5,-42.0,96.7,25.0,5.0,14.1,3.85,-0.6,0.36761442
3454.0,20.98,0.44,1.2,9.0,1.4,0.42,0.8,333.25,344.77,13.0,4.0,8.0,1.02,8.0,Superheated,42.5,-42.0,96.7,26.0,5.0,14.1,3.85,3.2,0.36680436
3455.0,20.91,0.44,1.21,8.99,1.41,0.39,0.81,334.08,344.69,13.0,4.0,8.0,1.0,8.0,Superheated,42.5,-42.0,96.7,27.0,5.0,14.1,3.85,7.0,0.34286383
3456.0,9.82,0.19,2.8,8.42,1.6,0.8,1.41,420.85,307.15,15.0,10.0,4.0,1.2,17.0,Subcooled,37.9,-1.0,152.0,1.0,1.0,17.65,-0.2,-1.3,0.14541474
3457.0,9.75,0.18,2.8,8.41,1.59,0.81,1.41,420.85,307.97,15.0,10.0,4.0,1.18,17.0,Subcooled,37.9,-1.0,152.0,2.0,1.0,17.65,-0.2,0.5,0.14605008
